"account_id","district_id","frequency","date"
"2970","60","POPLATEK MESICNE","22/1/1993"
"2971","76","POPLATEK TYDNE","23/12/1993"
"2972","12","POPLATEK MESICNE","23/11/1993"
"2973","23","POPLATEK MESICNE","15/8/1996"
"2974","9","POPLATEK MESICNE","13/3/1993"
"2976","13","POPLATEK MESICNE","19/8/1996"
"2977","28","POPLATEK MESICNE","20/6/1996"
"2978","74","POPLATEK MESICNE","6/1/1995"
"2979","10","POPLATEK MESICNE","22/11/1997"
"2980","66","POPLATEK MESICNE","9/12/1993"
"2981","46","POPLATEK MESICNE","11/1/1997"
"2982","19","POPLATEK MESICNE","4/6/1996"
"2983","42","POPLATEK MESICNE","25/7/1996"
"2985","71","POPLATEK MESICNE","6/4/1993"
"2986","63","POPLATEK MESICNE","9/4/1996"
"2987","18","POPLATEK MESICNE","16/9/1993"
"2988","66","POPLATEK PO OBRATU","14/10/1996"
"2989","4","POPLATEK MESICNE","28/11/1993"
"2990","30","POPLATEK MESICNE","16/9/1996"
"2991","19","POPLATEK MESICNE","22/5/1993"
"2992","43","POPLATEK MESICNE","11/7/1997"
"2993","1","POPLATEK TYDNE","13/2/1996"
"2994","77","POPLATEK MESICNE","3/5/1996"
"2995","51","POPLATEK MESICNE","14/12/1996"
"2996","54","POPLATEK MESICNE","17/5/1994"
"2997","40","POPLATEK MESICNE","9/9/1997"
"2998","21","POPLATEK MESICNE","9/11/1997"
"2999","66","POPLATEK MESICNE","8/10/1996"
"3000","28","POPLATEK MESICNE","14/7/1993"
"3001","1","POPLATEK MESICNE","24/3/1993"
"3003","18","POPLATEK MESICNE","27/11/1993"
"3004","11","POPLATEK MESICNE","22/8/1996"
"3005","42","POPLATEK PO OBRATU","11/1/1997"
"3006","64","POPLATEK MESICNE","1/1/1995"
"3007","16","POPLATEK MESICNE","2/2/1993"
"3008","72","POPLATEK MESICNE","27/2/1993"
"3009","1","POPLATEK MESICNE","26/1/1996"
"3010","46","POPLATEK MESICNE","13/9/1995"
"3011","64","POPLATEK MESICNE","1/9/1993"
"3012","49","POPLATEK MESICNE","18/4/1997"
"3013","73","POPLATEK MESICNE","9/12/1997"
"3014","75","POPLATEK TYDNE","3/3/1995"
"3015","19","POPLATEK MESICNE","15/6/1996"
"3016","26","POPLATEK MESICNE","23/2/1996"
"3017","75","POPLATEK MESICNE","12/8/1994"
"3018","34","POPLATEK MESICNE","3/12/1996"
"3019","33","POPLATEK MESICNE","21/4/1996"
"3020","3","POPLATEK MESICNE","9/8/1996"
"3021","10","POPLATEK MESICNE","20/4/1996"
"3022","64","POPLATEK MESICNE","30/10/1996"
"3023","35","POPLATEK MESICNE","14/10/1997"
"3024","1","POPLATEK MESICNE","18/12/1996"
"3025","25","POPLATEK MESICNE","27/12/1997"
"3026","24","POPLATEK MESICNE","18/2/1993"
"3027","62","POPLATEK MESICNE","29/4/1996"
"3028","27","POPLATEK MESICNE","15/9/1993"
"3029","42","POPLATEK MESICNE","24/12/1996"
"3030","65","POPLATEK MESICNE","22/6/1994"
"3031","51","POPLATEK MESICNE","10/3/1997"
"3032","5","POPLATEK MESICNE","7/6/1993"
"3033","69","POPLATEK MESICNE","10/12/1997"
"3035","15","POPLATEK TYDNE","16/8/1993"
"3036","10","POPLATEK MESICNE","10/4/1994"
"3037","44","POPLATEK MESICNE","26/5/1994"
"3038","10","POPLATEK MESICNE","28/4/1996"
"3039","1","POPLATEK MESICNE","10/12/1993"
"3040","17","POPLATEK MESICNE","3/8/1996"
"3041","70","POPLATEK MESICNE","4/4/1996"
"3042","10","POPLATEK MESICNE","16/9/1993"
"3043","1","POPLATEK MESICNE","29/12/1996"
"3044","72","POPLATEK MESICNE","14/9/1996"
"3045","1","POPLATEK MESICNE","8/6/1995"
"3046","74","POPLATEK MESICNE","11/8/1997"
"3047","16","POPLATEK MESICNE","17/2/1993"
"3048","74","POPLATEK TYDNE","26/12/1997"
"3049","61","POPLATEK MESICNE","8/9/1994"
"3050","60","POPLATEK MESICNE","8/5/1993"
"3051","9","POPLATEK MESICNE","1/1/1996"
"3052","44","POPLATEK MESICNE","26/4/1997"
"3053","11","POPLATEK MESICNE","23/8/1993"
"3055","15","POPLATEK MESICNE","26/5/1996"
"3056","55","POPLATEK MESICNE","22/12/1993"
"3057","9","POPLATEK MESICNE","23/7/1997"
"3058","44","POPLATEK MESICNE","23/10/1994"
"3059","1","POPLATEK MESICNE","15/2/1997"
"3060","73","POPLATEK MESICNE","9/6/1997"
"3061","76","POPLATEK MESICNE","8/11/1995"
"3062","17","POPLATEK MESICNE","15/8/1997"
"3063","72","POPLATEK MESICNE","26/5/1993"
"3064","40","POPLATEK MESICNE","23/5/1993"
"3066","74","POPLATEK MESICNE","12/8/1996"
"3067","46","POPLATEK MESICNE","30/1/1997"
"3068","59","POPLATEK MESICNE","25/4/1993"
"3069","66","POPLATEK MESICNE","20/3/1993"
"3070","56","POPLATEK MESICNE","21/8/1997"
"3071","41","POPLATEK MESICNE","3/10/1996"
"3072","8","POPLATEK MESICNE","5/6/1993"
"3074","74","POPLATEK TYDNE","8/10/1994"
"3075","71","POPLATEK MESICNE","25/6/1997"
"3076","54","POPLATEK MESICNE","27/3/1993"
"3077","64","POPLATEK MESICNE","16/4/1997"
"3078","1","POPLATEK MESICNE","16/7/1993"
"3079","18","POPLATEK MESICNE","26/2/1996"
"3080","57","POPLATEK MESICNE","29/10/1995"
"3082","33","POPLATEK MESICNE","16/11/1997"
"3083","66","POPLATEK MESICNE","18/3/1997"
"3084","59","POPLATEK TYDNE","28/1/1996"
"3085","66","POPLATEK MESICNE","3/7/1997"
"3086","1","POPLATEK MESICNE","2/11/1993"
"3087","15","POPLATEK MESICNE","4/12/1993"
"3088","18","POPLATEK MESICNE","8/3/1996"
"3089","12","POPLATEK TYDNE","2/7/1996"
"3090","1","POPLATEK MESICNE","10/12/1996"
"3091","3","POPLATEK MESICNE","11/11/1993"
"3092","46","POPLATEK MESICNE","20/12/1995"
"3093","16","POPLATEK MESICNE","21/11/1996"
"3094","56","POPLATEK MESICNE","20/12/1993"
"3096","68","POPLATEK MESICNE","29/6/1993"
"3097","66","POPLATEK MESICNE","14/8/1997"
"3098","1","POPLATEK MESICNE","16/9/1996"
"3099","70","POPLATEK MESICNE","20/5/1993"
"3100","65","POPLATEK MESICNE","22/6/1997"
"3101","1","POPLATEK MESICNE","27/2/1994"
"3102","33","POPLATEK MESICNE","23/11/1997"
"3103","1","POPLATEK PO OBRATU","21/9/1997"
"3104","1","POPLATEK MESICNE","29/4/1997"
"3105","37","POPLATEK MESICNE","21/11/1997"
"3106","12","POPLATEK TYDNE","26/9/1997"
"3107","5","POPLATEK MESICNE","20/11/1993"
"3108","53","POPLATEK MESICNE","14/3/1993"
"3109","18","POPLATEK MESICNE","8/4/1995"
"3110","48","POPLATEK MESICNE","12/1/1997"
"3111","60","POPLATEK MESICNE","8/11/1995"
"3112","38","POPLATEK MESICNE","12/8/1994"
"3113","67","POPLATEK MESICNE","16/8/1993"
"3114","1","POPLATEK MESICNE","15/6/1996"
"3115","14","POPLATEK MESICNE","27/3/1996"
"3116","54","POPLATEK MESICNE","5/4/1996"
"3117","33","POPLATEK MESICNE","24/2/1993"
"3118","48","POPLATEK MESICNE","10/3/1996"
"3119","33","POPLATEK MESICNE","2/5/1997"
"3120","1","POPLATEK MESICNE","20/6/1996"
"3121","46","POPLATEK MESICNE","8/3/1996"
"3122","74","POPLATEK MESICNE","12/5/1997"
"3124","6","POPLATEK MESICNE","13/6/1995"
"3125","37","POPLATEK MESICNE","16/12/1996"
"3126","17","POPLATEK MESICNE","3/9/1996"
"3127","66","POPLATEK MESICNE","8/8/1993"
"3128","1","POPLATEK MESICNE","6/1/1995"
"3129","5","POPLATEK MESICNE","5/12/1993"
"3130","13","POPLATEK MESICNE","20/3/1996"
"3131","21","POPLATEK MESICNE","23/10/1995"
"3132","56","POPLATEK MESICNE","8/10/1995"
"3133","66","POPLATEK MESICNE","14/6/1993"
"3134","48","POPLATEK MESICNE","29/4/1994"
"3135","72","POPLATEK MESICNE","27/12/1993"
"3136","69","POPLATEK MESICNE","7/8/1993"
"3137","39","POPLATEK MESICNE","15/12/1996"
"3138","37","POPLATEK MESICNE","24/3/1996"
"3139","12","POPLATEK MESICNE","30/8/1995"
"3140","3","POPLATEK MESICNE","13/5/1997"
"3141","1","POPLATEK TYDNE","6/1/1995"
"3142","2","POPLATEK MESICNE","14/9/1994"
"3143","38","POPLATEK MESICNE","18/10/1996"
"3144","67","POPLATEK MESICNE","9/3/1996"
"3145","4","POPLATEK MESICNE","3/12/1993"
"3146","68","POPLATEK MESICNE","26/10/1993"
"3147","54","POPLATEK MESICNE","5/4/1995"
"3148","33","POPLATEK MESICNE","19/11/1995"
"3149","57","POPLATEK MESICNE","27/6/1996"
"3151","6","POPLATEK MESICNE","21/2/1996"
"3152","1","POPLATEK MESICNE","16/7/1993"
"3153","2","POPLATEK MESICNE","5/7/1996"
"3154","1","POPLATEK MESICNE","2/7/1997"
"3155","28","POPLATEK MESICNE","29/8/1996"
"3156","1","POPLATEK PO OBRATU","16/11/1997"
"3157","77","POPLATEK MESICNE","10/9/1993"
"3158","71","POPLATEK MESICNE","3/10/1996"
"3160","22","POPLATEK MESICNE","19/6/1994"
"3161","48","POPLATEK MESICNE","26/8/1996"
"3162","63","POPLATEK TYDNE","18/5/1996"
"3163","41","POPLATEK MESICNE","24/5/1997"
"3164","33","POPLATEK MESICNE","24/12/1993"
"3166","71","POPLATEK MESICNE","10/8/1993"
"3167","18","POPLATEK MESICNE","8/8/1994"
"3168","39","POPLATEK MESICNE","20/2/1993"
"3169","19","POPLATEK MESICNE","19/12/1997"
"3170","1","POPLATEK MESICNE","12/1/1996"
"3171","61","POPLATEK MESICNE","28/9/1993"
"3172","77","POPLATEK MESICNE","27/5/1997"
"3173","39","POPLATEK MESICNE","15/5/1993"
"3174","65","POPLATEK MESICNE","10/12/1997"
"3175","50","POPLATEK MESICNE","8/10/1996"
"3176","26","POPLATEK MESICNE","26/3/1997"
"3177","74","POPLATEK MESICNE","12/11/1996"
"3178","4","POPLATEK MESICNE","27/4/1996"
"3179","71","POPLATEK MESICNE","20/9/1996"
"3180","1","POPLATEK MESICNE","18/6/1996"
"3181","42","POPLATEK MESICNE","16/5/1993"
"3182","6","POPLATEK MESICNE","20/12/1996"
"3183","45","POPLATEK MESICNE","1/4/1994"
"3184","1","POPLATEK MESICNE","18/2/1994"
"3185","45","POPLATEK MESICNE","29/7/1997"
"3186","10","POPLATEK MESICNE","28/5/1995"
"3187","59","POPLATEK MESICNE","20/12/1997"
"3188","24","POPLATEK MESICNE","20/2/1997"
"3189","29","POPLATEK MESICNE","29/11/1995"
"3190","1","POPLATEK MESICNE","30/12/1996"
"3191","72","POPLATEK MESICNE","17/9/1996"
"3192","18","POPLATEK MESICNE","28/7/1996"
"3193","74","POPLATEK MESICNE","27/2/1996"
"3194","11","POPLATEK MESICNE","19/4/1997"
"3195","40","POPLATEK MESICNE","2/9/1993"
"3196","1","POPLATEK MESICNE","13/12/1993"
"3197","1","POPLATEK MESICNE","25/12/1993"
"3199","66","POPLATEK MESICNE","6/6/1996"
"3200","17","POPLATEK PO OBRATU","20/10/1995"
"3201","4","POPLATEK MESICNE","17/4/1994"
"3202","8","POPLATEK MESICNE","4/6/1997"
"3203","23","POPLATEK MESICNE","7/8/1995"
"3204","61","POPLATEK MESICNE","13/7/1996"
"3205","1","POPLATEK MESICNE","17/12/1995"
"3206","38","POPLATEK MESICNE","22/6/1996"
"3208","29","POPLATEK MESICNE","4/8/1997"
"3209","45","POPLATEK MESICNE","10/12/1997"
"3210","1","POPLATEK MESICNE","17/5/1993"
"3211","72","POPLATEK MESICNE","9/6/1997"
"3212","70","POPLATEK MESICNE","25/7/1993"
"3213","51","POPLATEK MESICNE","12/4/1993"
"3214","67","POPLATEK MESICNE","10/5/1997"
"3216","3","POPLATEK MESICNE","11/8/1995"
"3217","75","POPLATEK PO OBRATU","23/4/1997"
"3218","41","POPLATEK MESICNE","14/11/1993"
"3219","1","POPLATEK MESICNE","26/3/1996"
"3220","29","POPLATEK MESICNE","14/8/1993"
"3221","5","POPLATEK MESICNE","17/8/1993"
"3222","4","POPLATEK MESICNE","21/7/1993"
"3223","1","POPLATEK MESICNE","7/12/1993"
"3224","55","POPLATEK MESICNE","10/11/1996"
"3225","1","POPLATEK MESICNE","1/11/1993"
"3226","65","POPLATEK MESICNE","28/8/1994"
"3227","1","POPLATEK MESICNE","24/6/1996"
"3228","29","POPLATEK MESICNE","30/10/1996"
"3229","64","POPLATEK MESICNE","18/11/1995"
"3230","1","POPLATEK MESICNE","11/3/1995"
"3231","73","POPLATEK MESICNE","18/4/1995"
"3232","37","POPLATEK MESICNE","2/10/1996"
"3233","31","POPLATEK MESICNE","3/3/1995"
"3234","1","POPLATEK MESICNE","16/9/1995"
"3235","8","POPLATEK MESICNE","26/1/1995"
"3236","52","POPLATEK MESICNE","20/2/1997"
"3237","20","POPLATEK MESICNE","2/10/1993"
"3238","47","POPLATEK MESICNE","7/1/1996"
"3239","5","POPLATEK MESICNE","19/6/1996"
"3240","35","POPLATEK TYDNE","29/5/1996"
"3241","44","POPLATEK MESICNE","16/7/1993"
"3242","28","POPLATEK MESICNE","2/3/1997"
"3243","1","POPLATEK MESICNE","10/11/1993"
"3244","56","POPLATEK MESICNE","14/1/1995"
"3245","45","POPLATEK MESICNE","26/6/1997"
"3246","54","POPLATEK MESICNE","14/6/1993"
"3247","61","POPLATEK MESICNE","11/4/1996"
"3248","77","POPLATEK MESICNE","11/5/1996"
"3249","74","POPLATEK MESICNE","11/10/1996"
"3250","1","POPLATEK MESICNE","6/1/1995"
"3251","59","POPLATEK MESICNE","18/5/1995"
"3252","12","POPLATEK MESICNE","12/6/1995"
"3253","71","POPLATEK PO OBRATU","15/3/1994"
"3254","36","POPLATEK MESICNE","27/8/1995"
"3255","1","POPLATEK MESICNE","15/9/1993"
"3256","40","POPLATEK MESICNE","19/11/1996"
"3258","53","POPLATEK MESICNE","5/6/1993"
"3259","1","POPLATEK MESICNE","11/4/1994"
"3260","68","POPLATEK MESICNE","25/3/1993"
"3261","1","POPLATEK MESICNE","7/7/1993"
"3262","23","POPLATEK MESICNE","22/6/1997"
"3263","44","POPLATEK MESICNE","7/3/1996"
"3264","70","POPLATEK MESICNE","23/10/1993"
"3265","52","POPLATEK PO OBRATU","30/3/1996"
"3266","14","POPLATEK MESICNE","29/3/1997"
"3267","64","POPLATEK MESICNE","21/7/1993"
"3268","21","POPLATEK MESICNE","20/9/1993"
"3269","37","POPLATEK MESICNE","3/9/1995"
"3270","30","POPLATEK MESICNE","8/8/1995"
"3271","8","POPLATEK MESICNE","12/10/1996"
"3272","53","POPLATEK MESICNE","30/8/1996"
"3273","74","POPLATEK MESICNE","29/12/1995"
"3274","76","POPLATEK MESICNE","17/9/1997"
"3275","74","POPLATEK MESICNE","29/6/1994"
"3276","1","POPLATEK MESICNE","29/12/1997"
"3277","36","POPLATEK MESICNE","12/7/1993"
"3278","4","POPLATEK MESICNE","2/1/1996"
"3279","46","POPLATEK TYDNE","17/12/1994"
"3280","1","POPLATEK MESICNE","24/4/1996"
"3281","1","POPLATEK MESICNE","6/8/1997"
"3282","1","POPLATEK MESICNE","24/11/1996"
"3283","68","POPLATEK MESICNE","26/3/1993"
"3284","64","POPLATEK MESICNE","17/5/1993"
"3285","43","POPLATEK MESICNE","12/5/1996"
"3286","8","POPLATEK MESICNE","26/2/1996"
"3287","18","POPLATEK MESICNE","26/7/1993"
"3288","54","POPLATEK MESICNE","15/9/1994"
"3289","1","POPLATEK MESICNE","2/6/1994"
"3290","19","POPLATEK MESICNE","9/12/1996"
"3291","45","POPLATEK MESICNE","16/11/1996"
"3292","1","POPLATEK MESICNE","21/12/1993"
"3293","1","POPLATEK MESICNE","8/8/1997"
"3294","75","POPLATEK MESICNE","9/4/1996"
"3296","67","POPLATEK MESICNE","15/3/1996"
"3297","53","POPLATEK MESICNE","17/2/1995"
"3298","29","POPLATEK MESICNE","4/8/1993"
"3299","11","POPLATEK TYDNE","16/5/1997"
"3300","71","POPLATEK MESICNE","19/9/1997"
"3301","14","POPLATEK MESICNE","25/4/1996"
"3302","21","POPLATEK MESICNE","2/3/1993"
"3303","1","POPLATEK MESICNE","17/11/1995"
"3304","36","POPLATEK MESICNE","16/1/1997"
"3305","13","POPLATEK MESICNE","9/12/1995"
"3306","75","POPLATEK MESICNE","24/8/1993"
"3307","30","POPLATEK MESICNE","13/3/1994"
"3308","40","POPLATEK MESICNE","2/4/1996"
"3309","66","POPLATEK MESICNE","20/11/1993"
"3310","25","POPLATEK MESICNE","15/9/1993"
"3311","8","POPLATEK MESICNE","18/8/1996"
"3312","30","POPLATEK MESICNE","4/12/1996"
"3314","25","POPLATEK MESICNE","14/10/1996"
"3315","23","POPLATEK MESICNE","24/8/1995"
"3316","28","POPLATEK MESICNE","6/5/1993"
"3317","4","POPLATEK MESICNE","4/10/1995"
"3318","62","POPLATEK MESICNE","25/6/1996"
"3319","56","POPLATEK MESICNE","29/8/1993"
"3320","1","POPLATEK MESICNE","1/12/1995"
"3321","17","POPLATEK MESICNE","18/4/1995"
"3322","65","POPLATEK TYDNE","20/3/1996"
"3323","13","POPLATEK MESICNE","8/9/1993"
"3324","3","POPLATEK MESICNE","17/10/1997"
"3325","11","POPLATEK MESICNE","3/11/1997"
"3326","5","POPLATEK MESICNE","11/11/1993"
"3327","45","POPLATEK MESICNE","16/4/1993"
"3328","1","POPLATEK MESICNE","17/3/1997"
"3329","3","POPLATEK MESICNE","12/10/1996"
"3330","76","POPLATEK MESICNE","8/7/1995"
"3331","16","POPLATEK MESICNE","20/2/1997"
"3332","17","POPLATEK MESICNE","25/3/1997"
"3333","44","POPLATEK MESICNE","27/11/1997"
"3334","67","POPLATEK MESICNE","9/7/1996"
"3335","35","POPLATEK MESICNE","18/2/1996"
"3336","51","POPLATEK MESICNE","19/9/1994"
"3337","58","POPLATEK PO OBRATU","22/2/1997"
"3338","25","POPLATEK MESICNE","24/12/1995"
"3339","1","POPLATEK MESICNE","27/9/1996"
"3342","59","POPLATEK MESICNE","6/10/1997"
"3343","1","POPLATEK MESICNE","3/8/1997"
"3344","70","POPLATEK MESICNE","15/5/1997"
"3345","22","POPLATEK MESICNE","8/12/1993"
"3346","1","POPLATEK MESICNE","25/7/1997"
"3347","4","POPLATEK MESICNE","19/8/1996"
"3348","4","POPLATEK MESICNE","8/12/1994"
"3349","47","POPLATEK MESICNE","28/3/1996"
"3350","74","POPLATEK MESICNE","13/7/1996"
"3351","70","POPLATEK MESICNE","8/3/1996"
"3352","42","POPLATEK MESICNE","8/11/1993"
"3353","74","POPLATEK MESICNE","27/8/1996"
"3354","63","POPLATEK MESICNE","5/11/1993"
"3355","70","POPLATEK MESICNE","26/2/1994"
"3357","54","POPLATEK MESICNE","26/7/1995"
"3358","44","POPLATEK MESICNE","21/2/1996"
"3359","8","POPLATEK MESICNE","30/7/1996"
"3360","71","POPLATEK MESICNE","10/11/1997"
"3361","45","POPLATEK MESICNE","26/8/1993"
"3362","73","POPLATEK MESICNE","25/1/1995"
"3363","30","POPLATEK MESICNE","24/6/1995"
"3364","21","POPLATEK TYDNE","8/12/1994"
"3365","11","POPLATEK MESICNE","18/11/1997"
"3366","68","POPLATEK MESICNE","2/3/1996"
"3367","1","POPLATEK MESICNE","1/4/1993"
"3368","24","POPLATEK MESICNE","14/9/1995"
"3369","8","POPLATEK MESICNE","1/12/1994"
"3370","49","POPLATEK MESICNE","15/11/1993"
"3371","68","POPLATEK MESICNE","4/11/1993"
"3372","23","POPLATEK MESICNE","26/5/1994"
"3373","27","POPLATEK MESICNE","18/1/1996"
"3374","21","POPLATEK MESICNE","17/2/1993"
"3375","9","POPLATEK MESICNE","15/1/1997"
"3376","58","POPLATEK MESICNE","17/11/1996"
"3377","74","POPLATEK MESICNE","2/12/1996"
"3378","55","POPLATEK MESICNE","14/3/1994"
"3379","63","POPLATEK MESICNE","24/1/1997"
"3380","64","POPLATEK MESICNE","10/12/1993"
"3381","68","POPLATEK MESICNE","2/8/1997"
"3382","23","POPLATEK TYDNE","20/11/1997"
"3383","29","POPLATEK MESICNE","28/9/1997"
"3384","14","POPLATEK MESICNE","5/11/1995"
"3385","1","POPLATEK MESICNE","21/12/1997"
"3386","2","POPLATEK MESICNE","23/5/1995"
"3387","25","POPLATEK TYDNE","28/12/1996"
"3389","13","POPLATEK MESICNE","30/1/1996"
"3390","12","POPLATEK TYDNE","22/12/1996"
"3391","74","POPLATEK MESICNE","1/4/1993"
"3392","1","POPLATEK MESICNE","8/6/1995"
"3393","4","POPLATEK MESICNE","22/12/1996"
"3394","23","POPLATEK MESICNE","9/10/1996"
"3395","16","POPLATEK MESICNE","5/11/1997"
"3396","1","POPLATEK MESICNE","20/11/1997"
"3397","49","POPLATEK MESICNE","4/8/1996"
"3398","43","POPLATEK MESICNE","15/4/1997"
"3399","63","POPLATEK MESICNE","26/9/1996"
"3401","38","POPLATEK TYDNE","4/10/1997"
"3402","76","POPLATEK TYDNE","16/3/1995"
"3403","63","POPLATEK MESICNE","20/5/1997"
"3404","33","POPLATEK MESICNE","4/11/1997"
"3405","36","POPLATEK MESICNE","7/3/1994"
"3406","53","POPLATEK MESICNE","8/12/1997"
"3407","28","POPLATEK MESICNE","24/8/1993"
"3408","62","POPLATEK MESICNE","19/9/1993"
"3409","23","POPLATEK MESICNE","1/3/1996"
"3410","39","POPLATEK MESICNE","3/7/1995"
"3411","19","POPLATEK MESICNE","17/12/1996"
"3412","31","POPLATEK MESICNE","20/12/1996"
"3413","70","POPLATEK MESICNE","13/7/1993"
"3415","75","POPLATEK MESICNE","6/12/1997"
"3417","48","POPLATEK MESICNE","28/9/1995"
"3418","42","POPLATEK PO OBRATU","2/9/1996"
"3419","1","POPLATEK MESICNE","29/10/1994"
"3421","31","POPLATEK MESICNE","1/2/1995"
"3422","21","POPLATEK MESICNE","28/3/1996"
"3423","11","POPLATEK MESICNE","10/11/1997"
"3424","74","POPLATEK MESICNE","16/2/1993"
"3425","70","POPLATEK MESICNE","24/8/1994"
"3426","9","POPLATEK TYDNE","13/7/1996"
"3427","36","POPLATEK MESICNE","23/8/1996"
"3428","27","POPLATEK MESICNE","12/7/1997"
"3429","73","POPLATEK MESICNE","17/12/1993"
"3430","9","POPLATEK MESICNE","10/12/1996"
"3431","64","POPLATEK MESICNE","21/9/1996"
"3432","1","POPLATEK MESICNE","25/6/1996"
"3433","73","POPLATEK MESICNE","7/7/1997"
"3434","32","POPLATEK MESICNE","13/5/1996"
"3435","59","POPLATEK MESICNE","1/7/1993"
"3436","5","POPLATEK MESICNE","24/6/1995"
"3437","1","POPLATEK MESICNE","13/11/1996"
"3438","35","POPLATEK MESICNE","21/12/1996"
"3439","16","POPLATEK MESICNE","16/2/1996"
"3440","22","POPLATEK MESICNE","22/9/1995"
"3442","4","POPLATEK MESICNE","16/1/1996"
"3443","45","POPLATEK MESICNE","26/7/1996"
"3444","53","POPLATEK TYDNE","4/9/1997"
"3445","1","POPLATEK MESICNE","22/2/1994"
"3446","6","POPLATEK PO OBRATU","27/9/1996"
"3448","58","POPLATEK TYDNE","6/6/1996"
"3449","1","POPLATEK MESICNE","27/4/1995"
"3450","1","POPLATEK MESICNE","13/12/1996"
"3451","52","POPLATEK MESICNE","27/4/1996"
"3452","63","POPLATEK MESICNE","13/12/1996"
"3453","13","POPLATEK MESICNE","8/6/1995"
"3454","32","POPLATEK MESICNE","17/10/1996"
"3455","34","POPLATEK MESICNE","13/3/1996"
"3456","32","POPLATEK MESICNE","6/9/1993"
"3457","54","POPLATEK MESICNE","1/10/1994"
"3458","63","POPLATEK MESICNE","7/7/1995"
"3459","76","POPLATEK MESICNE","2/6/1996"
"3460","16","POPLATEK MESICNE","8/4/1997"
"3461","8","POPLATEK MESICNE","23/6/1997"
"3462","51","POPLATEK MESICNE","4/3/1996"
"3463","38","POPLATEK MESICNE","21/9/1997"
"3464","25","POPLATEK MESICNE","5/5/1995"
"3465","1","POPLATEK MESICNE","16/7/1993"
"3466","64","POPLATEK MESICNE","16/2/1995"
"3467","17","POPLATEK MESICNE","25/8/1996"
"3468","32","POPLATEK MESICNE","14/2/1996"
"3469","76","POPLATEK MESICNE","22/5/1993"
"3470","8","POPLATEK MESICNE","12/1/1997"
"3471","63","POPLATEK MESICNE","22/1/1997"
"3472","55","POPLATEK MESICNE","21/7/1996"
"3474","23","POPLATEK MESICNE","12/7/1995"
"3476","3","POPLATEK MESICNE","16/12/1995"
"3477","71","POPLATEK MESICNE","22/8/1993"
"3478","30","POPLATEK MESICNE","4/9/1994"
"3479","22","POPLATEK MESICNE","14/6/1994"
"3480","58","POPLATEK MESICNE","14/9/1993"
"3482","70","POPLATEK MESICNE","3/1/1995"
"3483","40","POPLATEK MESICNE","12/10/1993"
"3484","22","POPLATEK MESICNE","1/6/1994"
"3485","53","POPLATEK MESICNE","19/6/1996"
"3486","64","POPLATEK MESICNE","9/10/1995"
"3487","41","POPLATEK MESICNE","8/1/1993"
"3489","9","POPLATEK MESICNE","8/12/1994"
"3490","48","POPLATEK MESICNE","26/11/1995"
"3491","51","POPLATEK MESICNE","27/7/1996"
"3492","33","POPLATEK MESICNE","10/9/1995"
"3493","63","POPLATEK MESICNE","22/7/1993"
"3494","60","POPLATEK MESICNE","22/7/1996"
"3495","54","POPLATEK MESICNE","17/5/1996"
"3496","42","POPLATEK MESICNE","11/6/1997"
"3497","76","POPLATEK MESICNE","2/8/1994"
"3498","31","POPLATEK MESICNE","12/11/1996"
"3499","51","POPLATEK MESICNE","14/9/1996"
"3501","36","POPLATEK MESICNE","13/12/1997"
"3502","74","POPLATEK MESICNE","8/3/1996"
"3503","1","POPLATEK MESICNE","17/7/1994"
"3504","70","POPLATEK MESICNE","30/8/1996"
"3505","46","POPLATEK MESICNE","23/9/1993"
"3506","70","POPLATEK MESICNE","8/5/1997"
"3507","9","POPLATEK MESICNE","1/12/1996"
"3508","42","POPLATEK MESICNE","12/9/1996"
"3509","2","POPLATEK MESICNE","5/9/1993"
"3510","41","POPLATEK MESICNE","7/1/1993"
"3511","70","POPLATEK MESICNE","23/7/1996"
"3512","46","POPLATEK MESICNE","11/5/1996"
"3513","20","POPLATEK MESICNE","3/3/1993"
"3514","7","POPLATEK MESICNE","3/2/1993"
"3515","68","POPLATEK MESICNE","16/6/1996"
"3516","36","POPLATEK TYDNE","7/9/1997"
"3517","26","POPLATEK MESICNE","22/11/1996"
"3518","9","POPLATEK MESICNE","22/7/1996"
"3519","52","POPLATEK MESICNE","10/2/1996"
"3520","72","POPLATEK MESICNE","4/6/1995"
